.TW,2436,2436.TW,偉詮電
.TW,2438,2438.TW,翔耀
.TW,2439,2439.TW,美律
.TW,2440,2440.TW,太空梭
.TW,2441,2441.TW,超豐
.TW,2442,2442.TW,新美齊
.TW,2444,2444.TW,兆勁
.TW,2449,2449.TW,京元電子
.TW,2450,2450.TW,神腦
.TW,2451,2451.TW,創見
.TW,2453,2453.TW,凌群
.TW,2454,2454.TW,聯發科
.TW,2455,2455.TW,全新
.TW,2457,2457.TW,飛宏
.TW,2458,2458.TW,義隆
.TW,2459,2459.TW,敦吉
.TW,2460,2460.TW,建通
.TW,2461,2461.TW,光群雷
.TW,2462,2462.TW,良得電
.TW,2464,2464.TW,盟立
.TW,2465,2465.TW,麗臺
.TW,2466,2466.TW,冠西電
.TW,2467,2467.TW,志聖
.TW,2468,2468.TW,華經
.TW,2471,2471.TW,資通
.TW,2472,2472.TW,立隆電
.TW,2474,2474.TW,可成
.TW,2476,2476.TW,鉅祥
.TW,2477,2477.TW,美隆電
.TW,2478,2478.TW,大毅
.TW,2480,2480.TW,敦陽科
.TW,2481,2481.TW,強茂
.TW,2482,2482.TW,連宇
.TW,2483,2483.TW,百容
.TW,2484,2484.TW,希華
.TW,2485,2485.TW,兆赫
.TW,2486,2486.TW,一詮
.TW,2488,2488.TW,漢平
.TW,2489,2489.TW,瑞軒
.TW,2491,2491.TW,吉祥全
.TW,2492,2492.TW,華新科
.TW,2493,2493.TW,揚博
.TW,2495,2495.TW,普安
.TW,2496,2496.TW,卓越
.TW,2497,2497.TW,怡利電
.TW,2498,2498.TW,宏達電
.TW,2501,2501.TW,國建
.TW,2504,2504.TW,國產
.TW,2505,2505.TW,國揚
.TW,2506,2506.TW,太設
.TW,2509,2509.TW,全坤建
.TW,2511,2511.TW,太子
.TW,2514,2514.TW,龍邦
.TW,2515,2515.TW,中工
.TW,2516,2516.TW,新建
.TW,2520,2520.TW,冠德
.TW,2524,2524.TW,京城
.TW,2527,2527.TW,宏璟
.TW,2528,2528.TW,皇普
.TW,2530,2530.TW,華建
.TW,2534,2534.TW,宏盛
.TW,2535,2535.TW,達欣工
.TW,2536,2536.TW,宏普
.TW,2537,2537.TW,聯上發
.TW,2538,2538.TW,基泰
.TW,2539,2539.TW,櫻花建
.TW,2540,2540.TW,愛山林
.TW,2542,2542.TW,興富發
.TW,2543,2543.TW,皇昌
.TW,2545,2545.TW,皇翔
.TW,2546,2546.TW,根基
.TW,2547,2547.TW,日勝生
.TW,2548,2548.TW,華固
.TW,2597,2597.TW,潤弘
.TW,2601,2601.TW,益航
.TW,2603,2603.TW,長榮
.TW,2605,2605.TW,新興
.TW,2606,2606.TW,裕民
.TW,2607,2607.TW,榮運
.TW,2608,2608.TW,嘉里大榮
.TW,2609,2609.TW,陽明
.TW,2610,2610.TW,華航
.TW,2611,2611.TW,志信
.TW,2612,2612.TW,中航
.TW,2613,2613.TW,中櫃
.TW,2614,2614.TW,東森
.TW,2615,2615.TW,萬海
.TW,2616,2616.TW,山隆
.TW,2617,2617.TW,台航
.TW,2618,2618.TW,長榮航
.TW,2630,2630.TW,亞航
.TW,2633,2633.TW,台灣高鐵
.TW,2634,2634.TW,漢翔
.TW,2636,2636.TW,台驊控股
.TW,2637,2637.TW,慧洋-KY
.TW,2642,2642.TW,宅配通
.TW,2645,2645.TW,長榮航太
.TW,2646,2646.TW,星宇航空
.TW,2701,2701.TW,萬企
.TW,2702,2702.TW,華園
.TW,2704,2704.TW,國賓
.TW,2705,2705.TW,六福
.TW,2706,2706.TW,第一店
.TW,2707,2707.TW,晶華
.TW,2712,2712.TW,遠雄來
.TW,2722,2722.TW,夏都
.TW,2723,2723.TW,美食-KY
.TW,2727,2727.TW,王品
.TW,2731,2731.TW,雄獅
.TW,2739,2739.TW,寒舍
.TW,2748,2748.TW,雲品
.TW,2753,2753.TW,八方雲集
.TW,2762,2762.TW,世界健身-KY
.TW,2801,2801.TW,彰銀
.TW,2809,2809.TW,京城銀
.TW,2812,2812.TW,台中銀
.TW,2816,2816.TW,旺旺保
.TW,2820,2820.TW,華票
.TW,2832,2832.TW,台產
.TW,2834,2834.TW,臺企銀
.TW,2836,2836.TW,高雄銀
.TW,2838,2838.TW,聯邦銀
.TW,2845,2845.TW,遠東銀
.TW,2849,2849.TW,安泰銀
.TW,2850,2850.TW,新產
.TW,2851,2851.TW,中再保
.TW,2852,2852.TW,第一保
.TW,2855,2855.TW,統一證
.TW,2867,2867.TW,三商壽
.TW,2880,2880.TW,華南金
.TW,2881,2881.TW,富邦金
.TW,2882,2882.TW,國泰金
.TW,2883,2883.TW,凱基金
.TW,2884,2884.TW,玉山金
.TW,2885,2885.TW,元大金
.TW,2886,2886.TW,兆豐金
.TW,2887,2887.TW,台新金
.TW,2889,2889.TW,國票金
.TW,2890,2890.TW,永豐金
.TW,2891,2891.TW,中信金
.TW,2892,2892.TW,第一金
.TW,2897,2897.TW,王道銀行
.TW,2901,2901.TW,欣欣
.TW,2903,2903.TW,遠百
.TW,2904,2904.TW,匯僑
.TW,2905,2905.TW,三商
.TW,2906,2906.TW,高林
.TW,2908,2908.TW,特力
.TW,2910,2910.TW,統領
.TW,2911,2911.TW,麗嬰房
.TW,2912,2912.TW,統一超
.TW,2913,2913.TW,農林
.TW,2915,2915.TW,潤泰全
.TW,2923,2923.TW,鼎固-KY
.TW,2929,2929.TW,淘帝-KY
.TW,2939,2939.TW,永邑-KY
.TW,2945,2945.TW,三商家購
.TW,3002,3002.TW,歐格
.TW,3003,3003.TW,健和興
.TW,3004,3004.TW,豐達科
.TW,3005,3005.TW,神基
.TW,3006,3006.TW,晶豪科
.TW,3008,3008.TW,大立光
.TW,3010,3010.TW,華立
.TW,3011,3011.TW,今皓
.TW,3013,3013.TW,晟銘電
.TW,3014,3014.TW,聯陽
.TW,3015,3015.TW,全漢
.TW,3016,3016.TW,嘉晶
.TW,3017,3017.TW,奇鋐
.TW,3018,3018.TW,隆銘綠能
.TW,3019,3019.TW,亞光
.TW,3021,3021.TW,鴻名
.TW,3022,3022.TW,威強電
.TW,3023,3023.TW,信邦
.TW,3024,3024.TW,憶聲
.TW,3025,3025.TW,星通
.TW,3026,3026.TW,禾伸堂
.TW,3027,3027.TW,盛達
.TW,3028,3028.TW,增你強
.TW,3029,3029.TW,零壹
.TW,3030,3030.TW,德律
.TW,3031,3031.TW,佰鴻
.TW,3032,3032.TW,偉訓
.TW,3033,3033.TW,威健
.TW,3034,3034.TW,聯詠
.TW,3035,3035.TW,智原
.TW,3036,3036.TW,文曄
.TW,3037,3037.TW,欣興
.TW,3038,3038.TW,全台
.TW,3040,3040.TW,遠見
.TW,3041,3041.TW,揚智
.TW,3042,3042.TW,晶技
.TW,3043,3043.TW,科風
.TW,3044,3044.TW,健鼎
.TW,3045,3045.TW,台灣大
.TW,3046,3046.TW,建碁
.TW,3047,3047.TW,訊舟
.TW,3048,3048.TW,益登
.TW,3049,3049.TW,精金
.TW,3050,3050.TW,鈺德
.TW,3051,3051.TW,力特
.TW,3052,3052.TW,夆典
.TW,3054,3054.TW,立萬利
.TW,3055,3055.TW,蔚華科
.TW,3056,3056.TW,富華新
.TW,3057,3057.TW,喬鼎
.TW,3058,3058.TW,立德
.TW,3059,3059.TW,華晶科
.TW,3060,3060.TW,銘異
.TW,3062,3062.TW,建漢
.TW,3090,3090.TW,日電貿
.TW,3092,3092.TW,鴻碩
.TW,3094,3094.TW,聯傑
.TW,3130,3130.TW,一零四
.TW,3135,3135.TW,凌航
.TW,3138,3138.TW,耀登
.TW,3149,3149.TW,正達
.TW,3150,3150.TW,鈺寶-創
.TW,3164,3164.TW,景岳
.TW,3167,3167.TW,大量
.TW,3168,3168.TW,眾福科
.TW,3189,3189.TW,景碩
.TW,3209,3209.TW,全科
.TW,3229,3229.TW,晟鈦
.TW,3231,3231.TW,緯創
.TW,3257,3257.TW,虹冠電
.TW,3266,3266.TW,昇陽
.TW,3296,3296.TW,勝德
.TW,3305,3305.TW,昇貿
.TW,3308,3308.TW,聯德
.TW,3311,3311.TW,閎暉
.TW,3312,3312.TW,弘憶股
.TW,3321,3321.TW,同泰
.TW,3338,3338.TW,泰碩
.TW,3346,3346.TW,麗清
.TW,3356,3356.TW,奇偶
.TW,3376,3376.TW,新日興
.TW,3380,3380.TW,明泰
.TW,3406,3406.TW,玉晶光
.TW,3413,3413.TW,京鼎
.TW,3416,3416.TW,融程電
.TW,3419,3419.TW,譁裕
.TW,3432,3432.TW,台端
.TW,3437,3437.TW,榮創
.TW,3443,3443.TW,創意
